ebate,268
pt,249
#debatenarecord,237
candidato,232
haddad,168
ciro,162
marina,149
apoio,147
manifestações,140
madonna,111
papa,110
presidente,105
record,103
povo,102
#elesim,92
primeiro,91
pesquisas,89
votar,89
daciolo,86
incrível,84
mundo,83
#somosbolsonaro17,79
agora,79
campanha,73
paulista,71
candidatos,69
alckmin,69
deputado,68
ganhar,68
psl,67
capitão,66
sofreu,64
líder,62
melhor,60
voto,60
coisas,60
mulheres,60
interessante,59
rejeição,59
diversidade,58
atentado,58
imprensa,58
primeira,58
consegue,57
vídeo,55
carreata,55
maior,55
bom,55
representam,55
opostas.,55
rotulado,54
mídia,53
cara,53
dizer,52
bem,52
diz,51
muita,48
votos,48
melhores,47
meirelles,47
força,47
boulos,46
apenas,46
sábado,46
recupera,45
governo,45
gomes,45
nunca,45
fazer,45
#somosbolsanaro17,44
disse,44
quanto,43
verdadeira,43
la,43
direita,42
cabo,42
ontem,42
#ovotonarecord,42
at,42
menina,41
social,41
lula,41
goiana-pernambuco,40
_nacional,40,10,,
ruas,40,10,,
sim,40
pode,39,10,,
#somostodosbolsonaro17,39
luta,39
urnas,39,10,,
igualdade,38
dar,38
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,37
fude,37
nekkkkk,37
frentista,36
pq,36
falou,36
av,35
menos,34
falar,34
quero,34
dias,34
verdade,34
segundo,34
rir,34
las,33
ver,33
vamos,33
nenhum,32
avenida,31
quase,31
poder,31
eleição,31
gostei,31
partido,30
nessa,30
ir,30
anos,30
sempre,29
resultado,29
100,29
propostas,28
outros,28
via,28
pois,28
grande,27
difícil,27
ficar,27
claro,27
kkk,27
plano,27
#boulosnarecord,27
chupa,27
democracia,27
demais,26
alguém,26
reais,26
mujeres,26
candidatura,26
perto,26
presidência,25
brasileira,25
qualquer,25
alta,25
coisa,25
ato,25
atingiram,25
ultrapassaram,25
1000,25
manga,25
parcial,25
fantástico,24
fascista,24
real,24
fazem,23
momento,23
eleitoral,23
del,23
tudo,23
apoiar,23
deram,23
medo,23
amoedo,22
eleger,22
lindo,22
acredite,21
7,21
galera,21
capilaridade,21
multidão,21
existe,21
usa,21
quatro,20
vejam,20
outro,20
possibilidade,20
todas,20
pessoal,20
debates,20
vez,20
mensagem,20
lado,20
homofóbico,20
ladrão,20
coragem,20
eleitores,19
algo,19
eduardo,19
sendo,19
petralha,19
vagabundo,19
derrota,19
gay,19
assumir,18
visita,18
mulher,18
los,18
então,18
proposta,18
vi,18
alvo,18
toda,18
tomar,18
coxinha,18
isentão,18
negligente.,18
rotular,18
arranjar,18
lote,18
capinar.,18
viu,18
descansa,17
condições,17
criticado,17
cartão,17
pouco,17
início,17
tirar,17
política,17
sonda,17
antes,17
apoia,17
chefe,17
nível,17
diante,17
declarações,17
álvaro,17
querem,16
#semanarenova,16
brasileiros,16
chuchu,16
glórias,16
carreatas,16
termos,16
reação,16
filho,16
movimento,16
amor,16
"bolsonaro,28
mexe,1
cresce!!,1
criticando,2
escolha,2
respeitaram,2
religião,2
verdadeiros,2
intolerantes,2
vestem,2
vermelho,2
13,5
salário,1
piada,4
mente,3
vivo,9
luiza,3
sonza,6
uol,4
quis,5
avião,15
intolerância,4
desprezo,3
vêem,3
dondoca,3
figuras,3
bizarras,3
aparecem,3
querendo,6
lição,4
moral.,3
ei,1
louca,1
cachaça,1
viuuu,1
cel,1
distribuir,1
gladson,1
tio,1
kkkk,30
censurar,1
midia,1
mentiras,46
idiotas,24
desse,29
resposta,29
bater,5
vir,4
papo,2
lados,2
opostos.,1
parabéns,13
30,24
carreira,6
conseguiu,6
jamais,10
feito,8
mobilização,6
planeta,8
inteiro,12
votarem,6
fortaleza,1
nordeste,8
viva,2
simplesmente,6
nada.,3
amizades,1
dessa,22
graças,2
assim,19
amiguinhos,1
machistas,1
racistas,1
homofóbicos,1
misóginos,1
trás,1
personagem,1
subletrado,1
tara,1
curso,1
superior,2
fico,4
infinitamente,1
gostarem,1
estudar,2
incentivado,1
profunda,1
duas,5
décadas..,1
2016,2
dividido,2
favoráveis,1
impeachment,10
contrários,1
fratura,1
exposta,1
pró-bolsonaro,4
anti-bolsonaro,4
podemos,1
capazes,1
pacificar,1
país.,2
nome,11
sabe,24
mamata.,1
tribuna,2
sertão,2
além,7
adversários,8
atacam,7
fala,24
alvaro,21
acusa,7
comprar,8
políticos,19
nordestinos,8
carregado,7
6,14
publicamente,8
necessidade,7
resposta.,7
podia,11
ganha,23
explorando,7
alheia,8
#debaterecord,16
terça-feira,5
recebo,5
falarmos,5
torcida,5
faremos,5
análise,5
perca!,5
cabal,6
extensão,6
principais,6
portais,6
notícias,8
veja,14
centenas,8
tv,13
ocorre,6
mesmo.,6
quadrilha,11
fizer,1
derruba,1
audiência,1
matias,4
horrorizado,4
kast,4
partidario,4
pero,10
sus,4
amiguis,4
izquierda,5
están,4
con,5
tirano,4
maduro.,4
trecho,6
“vamos,6
diferença,12
impossível,12
fraude”.,6
arrancar,1
alma,1
invadir!,1
lotado,2
véi,1
atacar,6
defender,13
porqu,3
obrigação,1
debate.,2
conheci,1
magina,1
mandar,2
prender,1
ficando,9
sustentar,8
empatando,8
provada,8
show,29
jads,8
jadson,8
primeiramente",16
parabenizar,16
fraude,16
comum,15
igual,15
amarelo,15
fez,15
feita,15
emissora,15
impressionante,15
merenda!!!!,15
deux!,15
volume,15
abrangentes,15
urbana,15
profundo.,15
educação,15
ta,15
maquiador,15
humano,15
atenção,15
família,15
triste,15
haddad?,15
pagar,14
verde,14
fue,14
vencer,14
bloco,14
petismo,14
homem,14
ataque,14
vida,14
assiste,14
#geraldo45,14
boa,14
pontos,14,2,,
governar,14
esfaqueado,14
dizem,13
posto,13
gasolina,13
daqui,13
popular,13
gays,13
#elinformantetvn,13
desespero,13
ali,13,2,,
levar,13
virou,13
to,13,2,,
orgulho,13
vim,13
feliz,13
prova,13
conta,13
necessário,13
forte,13
sinceros,13
agradecimentos,13
fortes,13
onda,13
conversando,12
frentista:,12
quarenta,12
nove.,12
vinte,12
mais...,12
ganhe.,12
clientes,12
aqui?,12
80,12
drogas,12
ganar,12
diferente,12
última,12
hora,12
volta,12
albert,12
einstein,12
israel,12
próprio,12
ia,12
aceitou,12
morte,12
fazendo,12
apoiadores,12
certo,12
mostrando,12
#eleicoes2018,12
declarou:,12
acredito,12
mãe,12
espero,12
verdadeiro,12
twitter,12
lembrar,12
ganhou,12
frase,11
único,11
bolsonaro!,11
cresceu,11
nenhuma,11
vergonha,11
público,11
modo,11
antipetismo,11
ideia,11
desonestidade,11
culpar,11
ascensão,11
fruto,11
direto,11
anti-petismo,11
fomentado,11
diariamente,11
2014.,11
narrativa,11
tal,11
último,11
estar,11
paulo,11
sistema,11
fato,11
redes,11
aceitar,11
ponto,11
presente,11
equipe,11
médica,11
"veja,11
tentativa,12
assassinato,13
facada,29
louco,14
assassino,11
girou,11
faca,13
dentro,15
dele.",11
paz,11
segurança,11
assista,11
processo,11
índios,11
14,11
5,11
neste,10
esquerdistas,10
mostram,10
serpes/o,10
goiás:,10
ps:bolsonaro,10
pontos.,10
son,10
casa,10
25,10
saber,10
idéia,10
limpar,10
afirma,10
normal,10
anti,10
significa,10
aparece,10
sociais,10
#mudabrasilcombolsonaro,10
sei,10
jos,10
sp,10
igreja,10
toca,10
chance,10
relevante,10,1,,
vcs,10
ordem,10
bola,10
propaganda,10
inteligente,10
muda,10
certamente,10
telecomunicações,10
dando,10
jovem,10
prefere,10
moral,9
linda,9
deve,9
federal,9
live,9
cima,9
poder.,9
sabem,9
pena,9
ursal,9
mudei,9
#fechadocombolsonaro,9
mourão,9
futuro,9
assume,9
desde,9
jornalistas,9
achando,9
dois,9
caiu,9
“mulheres,9
bonitas,9
alegria,9
mostra,9
fica,9
ninguém,9
veio,9
pm,9
🇧🇷,9
bem.,9
the,9
apaixonada,9
agredido,9
enorme,9
expressivas,9
mudar,9
maioria,9
aceita,9
existem,9
cega,9
surda,9
dirceu,9
“tomar,9
custo,9
ocupados,9
vasculhando,9
separação,9
petista,9
